fault_id,fault_type,table,record_id,detail
FAULT-02715,balance_corruption,trans,266558,balance 400.0 -> -424.0
FAULT-02716,balance_corruption,trans,20780,balance 94270.0 -> -754157.4
FAULT-02717,balance_corruption,trans,323829,balance 44698.0 -> -357528.2
FAULT-02718,balance_corruption,trans,3664058,balance swapped with trans_id 622135
FAULT-02719,balance_corruption,trans,622135,balance swapped with trans_id 3664058
FAULT-02720,balance_corruption,trans,3235755,balance 41547.0 -> -332376.0
FAULT-02721,balance_corruption,trans,3614811,balance swapped with trans_id 537034
FAULT-02722,balance_corruption,trans,537034,balance swapped with trans_id 3614811
FAULT-02723,balance_corruption,trans,770918,balance 29745.6 -> 237965.6
FAULT-02724,balance_corruption,trans,380776,balance swapped with trans_id 547902
FAULT-02725,balance_corruption,trans,547902,balance swapped with trans_id 380776
FAULT-02726,balance_corruption,trans,3633702,balance swapped with trans_id 1157039
FAULT-02727,balance_corruption,trans,1157039,balance swapped with trans_id 3633702
FAULT-02728,balance_corruption,trans,3633924,balance 24854.0 -> -198871.6
FAULT-02729,balance_corruption,trans,132706,balance 39783.1 -> -39847.6
FAULT-02730,balance_corruption,trans,403434,balance 21154.7 -> 169215.1
FAULT-02731,balance_corruption,trans,848127,balance 12477.4 -> -99741.4
FAULT-02732,balance_corruption,trans,1061819,balance swapped with trans_id 385621
FAULT-02733,balance_corruption,trans,385621,balance swapped with trans_id 1061819
FAULT-02734,balance_corruption,trans,656778,balance 27511.0 -> 412628.8
FAULT-02735,balance_corruption,trans,108211,balance 57761.0 -> -462031.4
FAULT-02736,balance_corruption,trans,92796,balance 32707.3 -> -32736.4
FAULT-02737,balance_corruption,trans,491062,balance 19075.6 -> 286175.3
FAULT-02738,balance_corruption,trans,2730515,balance 60930.3 -> 914000.7
FAULT-02739,balance_corruption,trans,323180,balance 52390.5 -> 419158.8
FAULT-02740,balance_corruption,trans,3629945,balance 13948.7 -> 209145.0
FAULT-02741,balance_corruption,trans,798456,balance 20226.8 -> -161874.6
FAULT-02742,balance_corruption,trans,1108074,balance 98735.4 -> 789860.2
FAULT-02743,balance_corruption,trans,637310,balance 14554.2 -> -14640.5
FAULT-02744,balance_corruption,trans,519270,balance 14630.8 -> 117029.2
FAULT-02745,balance_corruption,trans,1089771,balance 22776.4 -> 341592.6
FAULT-02746,balance_corruption,trans,172345,balance swapped with trans_id 1897510
FAULT-02747,balance_corruption,trans,1897510,balance swapped with trans_id 172345
FAULT-02748,balance_corruption,trans,1203028,balance 25693.7 -> -25652.1
FAULT-02749,balance_corruption,trans,1138853,balance swapped with trans_id 176677
FAULT-02750,balance_corruption,trans,176677,balance swapped with trans_id 1138853
FAULT-02751,balance_corruption,trans,1055057,balance 90257.3 -> 721960.1
FAULT-02752,balance_corruption,trans,188471,balance 32939.7 -> -263507.5
FAULT-02753,balance_corruption,trans,3035495,balance swapped with trans_id 3467490
FAULT-02754,balance_corruption,trans,3467490,balance swapped with trans_id 3035495
FAULT-02755,balance_corruption,trans,506674,balance 28119.3 -> 224934.0
FAULT-02756,balance_corruption,trans,3629563,balance 36297.3 -> -290428.5
FAULT-02757,balance_corruption,trans,1066783,balance swapped with trans_id 328568
FAULT-02758,balance_corruption,trans,328568,balance swapped with trans_id 1066783
FAULT-02759,balance_corruption,trans,493094,balance 29067.0 -> -232544.3
FAULT-02760,balance_corruption,trans,54604,balance 46316.5 -> 370623.0
FAULT-02761,balance_corruption,trans,2797213,balance 22694.4 -> 340291.4
FAULT-02762,balance_corruption,trans,1117008,balance 22193.2 -> -177450.3
FAULT-02763,balance_corruption,trans,3654963,balance swapped with trans_id 1097305
FAULT-02764,balance_corruption,trans,1097305,balance swapped with trans_id 3654963
FAULT-02765,balance_corruption,trans,183502,balance 57477.3 -> 862135.0
FAULT-02766,balance_corruption,trans,306477,balance swapped with trans_id 484748
FAULT-02767,balance_corruption,trans,484748,balance swapped with trans_id 306477
FAULT-02768,balance_corruption,trans,463036,balance 38249.5 -> 306003.9
FAULT-02769,balance_corruption,trans,6971,balance 30540.3 -> 458112.7
FAULT-02770,balance_corruption,trans,497336,balance swapped with trans_id 499143
FAULT-02771,balance_corruption,trans,499143,balance swapped with trans_id 497336
FAULT-02772,balance_corruption,trans,900910,balance 43836.6 -> -43765.4
FAULT-02773,balance_corruption,trans,494945,balance 11678.0 -> 93395.5
FAULT-02774,balance_corruption,trans,274722,balance 23687.6 -> 189478.0
FAULT-02775,balance_corruption,trans,162137,balance swapped with trans_id 14186
FAULT-02776,balance_corruption,trans,14186,balance swapped with trans_id 162137
FAULT-02777,balance_corruption,trans,3423087,balance 52821.4 -> 792284.0
FAULT-02778,balance_corruption,trans,1073467,balance 32600.0 -> -32539.9
FAULT-02779,balance_corruption,trans,2287882,balance 40647.1 -> -325225.8
FAULT-02780,balance_corruption,trans,1153251,balance 30575.5 -> -244548.5
FAULT-02781,balance_corruption,trans,3353872,balance 30891.6 -> 463451.0
FAULT-02782,balance_corruption,trans,236516,balance swapped with trans_id 171987
FAULT-02783,balance_corruption,trans,171987,balance swapped with trans_id 236516
FAULT-02784,balance_corruption,trans,3624872,balance 73529.9 -> -73666.8
FAULT-02785,balance_corruption,trans,2451969,balance 15429.7 -> -123460.5
FAULT-02786,balance_corruption,trans,1127682,balance 26528.5 -> 212229.8
FAULT-02787,balance_corruption,trans,479933,balance swapped with trans_id 3614427
FAULT-02788,balance_corruption,trans,3614427,balance swapped with trans_id 479933
FAULT-02789,balance_corruption,trans,739459,balance 24732.9 -> 197897.2
FAULT-02790,balance_corruption,trans,579798,balance 23005.3 -> -23005.9
FAULT-02791,balance_corruption,trans,1154342,balance swapped with trans_id 477136
FAULT-02792,balance_corruption,trans,477136,balance swapped with trans_id 1154342
FAULT-02793,balance_corruption,trans,299263,balance 40728.0 -> 610928.0
FAULT-02794,balance_corruption,trans,1137606,balance 27789.9 -> 416832.9
FAULT-02795,balance_corruption,trans,3409810,balance 22529.3 -> -180287.2
FAULT-02796,balance_corruption,trans,3527309,balance 29904.3 -> 448583.4
FAULT-02797,balance_corruption,trans,951089,balance swapped with trans_id 1523859
FAULT-02798,balance_corruption,trans,1523859,balance swapped with trans_id 951089
FAULT-02799,balance_corruption,trans,2042792,balance 19101.1 -> 286455.8
FAULT-02800,balance_corruption,trans,432701,balance 32666.8 -> -32638.9
FAULT-02801,balance_corruption,trans,528558,balance 56711.1 -> -453724.7
FAULT-02802,balance_corruption,trans,3447601,balance swapped with trans_id 359555
FAULT-02803,balance_corruption,trans,359555,balance swapped with trans_id 3447601
FAULT-02804,balance_corruption,trans,857271,balance 18888.5 -> 151129.9
FAULT-02805,balance_corruption,trans,582969,balance 43902.5 -> 658493.2
FAULT-02806,balance_corruption,trans,1977188,balance 38446.9 -> 307600.9
FAULT-02807,balance_corruption,trans,3586162,balance 18170.7 -> -18128.4
FAULT-02808,balance_corruption,trans,621892,balance 21023.9 -> -21026.3
FAULT-02809,balance_corruption,trans,3642684,balance 35144.6 -> -281166.7
FAULT-02810,balance_corruption,trans,146592,balance swapped with trans_id 377406
FAULT-02811,balance_corruption,trans,377406,balance swapped with trans_id 146592
FAULT-02812,balance_corruption,trans,3448654,balance swapped with trans_id 2979035
FAULT-02813,balance_corruption,trans,2979035,balance swapped with trans_id 3448654
FAULT-02814,balance_corruption,trans,976480,balance 62765.0 -> -502080.7
FAULT-02815,balance_corruption,trans,698075,balance swapped with trans_id 1100473
FAULT-02816,balance_corruption,trans,1100473,balance swapped with trans_id 698075
FAULT-02817,balance_corruption,trans,3498324,balance 23561.2 -> -188564.1
FAULT-02818,balance_corruption,trans,3637105,balance 20722.2 -> -165774.6
FAULT-02819,balance_corruption,trans,1263654,balance 60245.9 -> 481899.4
FAULT-02820,balance_corruption,trans,3586568,balance 6362.1 -> 50863.7
FAULT-02821,balance_corruption,trans,85422,balance 14286.0 -> 114289.2
FAULT-02822,balance_corruption,trans,267973,balance 16534.5 -> 132234.2
FAULT-02823,balance_corruption,trans,995604,balance swapped with trans_id 84358
FAULT-02824,balance_corruption,trans,84358,balance swapped with trans_id 995604
FAULT-02825,balance_corruption,trans,1486376,balance swapped with trans_id 405565
FAULT-02826,balance_corruption,trans,405565,balance swapped with trans_id 1486376
FAULT-02827,balance_corruption,trans,1296524,balance 18229.4 -> 273415.8
FAULT-02828,balance_corruption,trans,1365693,balance 64309.1 -> -64261.1
FAULT-02829,balance_corruption,trans,992793,balance swapped with trans_id 3585316
FAULT-02830,balance_corruption,trans,3585316,balance swapped with trans_id 992793
FAULT-02831,balance_corruption,trans,578808,balance 66001.2 -> -527930.8
FAULT-02832,balance_corruption,trans,124853,balance swapped with trans_id 49506
FAULT-02833,balance_corruption,trans,49506,balance swapped with trans_id 124853
FAULT-02834,balance_corruption,trans,515512,balance 43790.1 -> -43812.8
FAULT-02835,balance_corruption,trans,837944,balance 30522.9 -> -244190.1
FAULT-02836,balance_corruption,trans,84493,balance 11411.7 -> -11437.6
FAULT-02837,balance_corruption,trans,842103,balance 35173.7 -> 281434.8
FAULT-02838,balance_corruption,trans,115274,balance 23209.5 -> -185608.0
FAULT-02839,balance_corruption,trans,3478237,balance swapped with trans_id 495151
FAULT-02840,balance_corruption,trans,495151,balance swapped with trans_id 3478237
FAULT-02841,balance_corruption,trans,1876472,balance 32563.4 -> -260511.0
FAULT-02842,balance_corruption,trans,3514486,balance swapped with trans_id 754007
FAULT-02843,balance_corruption,trans,754007,balance swapped with trans_id 3514486
FAULT-02844,balance_corruption,trans,1244000,balance 86787.9 -> 1301799.2
FAULT-02845,balance_corruption,trans,3446084,balance swapped with trans_id 3547217
FAULT-02846,balance_corruption,trans,3547217,balance swapped with trans_id 3446084
FAULT-02847,balance_corruption,trans,152362,balance swapped with trans_id 3580361
FAULT-02848,balance_corruption,trans,3580361,balance swapped with trans_id 152362
FAULT-02849,balance_corruption,trans,567685,balance 14399.5 -> -115146.9
FAULT-02850,balance_corruption,trans,1147272,balance 26336.8 -> 210751.3
FAULT-02851,balance_corruption,trans,2833877,balance 85700.4 -> 1285532.1
FAULT-02852,balance_corruption,trans,263245,balance 22292.2 -> 334320.6
FAULT-02853,balance_corruption,trans,447847,balance swapped with trans_id 1681834
FAULT-02854,balance_corruption,trans,1681834,balance swapped with trans_id 447847
FAULT-02855,balance_corruption,trans,1781597,balance 42622.2 -> -42676.4
FAULT-02856,balance_corruption,trans,444057,balance 15605.0 -> -15580.3
FAULT-02857,balance_corruption,trans,929024,balance 52967.6 -> 423759.4
FAULT-02858,balance_corruption,trans,26327,balance 22372.6 -> 178958.6
FAULT-02859,balance_corruption,trans,716190,balance swapped with trans_id 1157105
FAULT-02860,balance_corruption,trans,1157105,balance swapped with trans_id 716190
FAULT-02861,balance_corruption,trans,3324500,balance swapped with trans_id 1167527
FAULT-02862,balance_corruption,trans,1167527,balance swapped with trans_id 3324500
FAULT-02863,balance_corruption,trans,1228474,balance 22846.7 -> -182787.1
FAULT-02864,balance_corruption,trans,387452,balance 16731.8 -> 133914.0
FAULT-02865,balance_corruption,trans,316489,balance 26697.2 -> 213584.7
FAULT-02866,balance_corruption,trans,55450,balance 147613.6 -> -1180854.5
FAULT-02867,balance_corruption,trans,1659316,balance 28706.1 -> 229619.1
FAULT-02868,balance_corruption,trans,403810,balance 58621.3 -> 469015.1
FAULT-02869,balance_corruption,trans,1090306,balance 71492.4 -> 1072469.4
FAULT-02870,balance_corruption,trans,113923,balance 27658.0 -> -221281.1
FAULT-02871,balance_corruption,trans,87828,balance 54773.8 -> 821589.7
FAULT-02872,balance_corruption,trans,2374324,balance swapped with trans_id 3531924
FAULT-02873,balance_corruption,trans,3531924,balance swapped with trans_id 2374324
FAULT-02874,balance_corruption,trans,3613249,balance swapped with trans_id 1168220
FAULT-02875,balance_corruption,trans,1168220,balance swapped with trans_id 3613249
FAULT-02876,balance_corruption,trans,3554132,balance 27302.2 -> -218458.2
FAULT-02877,balance_corruption,trans,255731,balance 11818.3 -> -94529.3
FAULT-02878,balance_corruption,trans,3640225,balance 48523.3 -> -48533.4
FAULT-02879,balance_corruption,trans,3327478,balance 30503.7 -> -244083.3
FAULT-02880,balance_corruption,trans,122744,balance 36447.4 -> -36355.5
FAULT-02881,balance_corruption,trans,207823,balance 9506.4 -> -76052.0
FAULT-02882,balance_corruption,trans,3544057,balance swapped with trans_id 3579292
FAULT-02883,balance_corruption,trans,3579292,balance swapped with trans_id 3544057
FAULT-02884,balance_corruption,trans,3535301,balance 17801.1 -> -17697.3
FAULT-02885,balance_corruption,trans,641427,balance 47739.3 -> -381972.5
FAULT-02886,balance_corruption,trans,413699,balance swapped with trans_id 3551391
FAULT-02887,balance_corruption,trans,3551391,balance swapped with trans_id 413699
FAULT-02888,balance_corruption,trans,728124,balance 28460.2 -> 426871.9
FAULT-02889,balance_corruption,trans,1027512,balance 47347.4 -> 710245.1
FAULT-02890,balance_corruption,trans,909661,balance 31827.6 -> 254665.8
FAULT-02891,balance_corruption,trans,255974,balance 38322.4 -> -38200.4
FAULT-02892,balance_corruption,trans,489967,balance 48022.7 -> 720389.6
FAULT-02893,balance_corruption,trans,1460096,balance 42187.0 -> 632761.5
FAULT-02894,balance_corruption,trans,176115,balance swapped with trans_id 3629739
FAULT-02895,balance_corruption,trans,3629739,balance swapped with trans_id 176115
FAULT-02896,balance_corruption,trans,709279,balance swapped with trans_id 3524468
FAULT-02897,balance_corruption,trans,3524468,balance swapped with trans_id 709279
FAULT-02898,balance_corruption,trans,3553946,balance 12287.9 -> 184300.5
FAULT-02899,balance_corruption,trans,184036,balance 51709.7 -> 413672.9
FAULT-02900,balance_corruption,trans,296690,balance 48752.3 -> -389946.6
FAULT-02901,balance_corruption,trans,3667579,balance 46925.3 -> 375428.0
FAULT-02902,balance_corruption,trans,115319,balance 21313.2 -> -170482.1
FAULT-02903,balance_corruption,trans,302280,balance 35200.7 -> -281656.4
FAULT-02904,balance_corruption,trans,211954,balance 43223.9 -> 648298.6
FAULT-02905,balance_corruption,trans,3597878,balance 16556.5 -> -16595.3
FAULT-02906,balance_corruption,trans,3619543,balance 58277.3 -> 466176.0
FAULT-02907,balance_corruption,trans,2637,balance swapped with trans_id 305260
FAULT-02908,balance_corruption,trans,305260,balance swapped with trans_id 2637
FAULT-02909,balance_corruption,trans,1008328,balance swapped with trans_id 1241030
FAULT-02910,balance_corruption,trans,1241030,balance swapped with trans_id 1008328
FAULT-02911,balance_corruption,trans,642290,balance 28236.6 -> -28167.0
FAULT-02912,balance_corruption,trans,1160044,balance 32870.1 -> -262935.6
FAULT-02913,balance_corruption,trans,112019,balance 47701.1 -> -47754.8
